"","STATE","STATENAME","ST_CASE","VE_FORMS","VEH_NO","PER_NO","STR_VEH","COUNTY","DAY","DAYNAME","MONTH","MONTHNAME","HOUR","HOURNAME","MINUTE","MINUTENAME","RUR_URB","RUR_URBNAME","FUNC_SYS","FUNC_SYSNAME","HARM_EV","HARM_EVNAME","MAN_COLL","MAN_COLLNAME","SCH_BUS","SCH_BUSNAME","MAKE","MAKENAME","MAK_MOD","BODY_TYP","BODY_TYPNAME","MOD_YEAR","MOD_YEARNAME","TOW_VEH","TOW_VEHNAME","SPEC_USE","SPEC_USENAME","EMER_USE","EMER_USENAME","ROLLOVER","ROLLOVERNAME","IMPACT1","IMPACT1NAME","FIRE_EXP","FIRE_EXPNAME","AGE","AGENAME","SEX","SEXNAME","PER_TYP","PER_TYPNAME","INJ_SEV","INJ_SEVNAME","SEAT_POS","SEAT_POSNAME","REST_USE","REST_USENAME","REST_MIS","REST_MISNAME","AIR_BAG","AIR_BAGNAME","EJECTION","EJECTIONNAME","EJ_PATH","EJ_PATHNAME","EXTRICAT","EXTRICATNAME","DRINKING","DRINKINGNAME","ALC_DET","ALC_DETNAME","ALC_STATUS","ALC_STATUSNAME","ATST_TYP","ATST_TYPNAME","ALC_RES","ALC_RESNAME","DRUGS","DRUGSNAME","DRUG_DET","DRUG_DETNAME","DSTATUS","DSTATUSNAME","DRUGTST1","DRUGTST1NAME","DRUGTST2","DRUGTST2NAME","DRUGTST3","DRUGTST3NAME","DRUGRES1","DRUGRES1NAME","DRUGRES2","DRUGRES2NAME","DRUGRES3","DRUGRES3NAME","HOSPITAL","HOSPITALNAME","DOA","DOANAME","DEATH_DA","DEATH_DANAME","DEATH_MO","DEATH_MONAME","DEATH_YR","DEATH_YRNAME","DEATH_HR","DEATH_HRNAME","DEATH_MN","DEATH_MNNAME","DEATH_TM","DEATH_TMNAME","LAG_HRS","LAG_HRSNAME","LAG_MINS","LAG_MINSNAME","P_SF1","P_SF1NAME","P_SF2","P_SF2NAME","P_SF3","P_SF3NAME","WORK_INJ","WORK_INJNAME","HISPANIC","HISPANICNAME","RACE","RACENAME","LOCATION","LOCATIONNAME"
"177",4,"Arizona",40375,2,1,1,0,13,1,1,6,"June",2,"2:00am-2:59am",42,"42",2,"Urban",1,"Interstate",12,"Motor Vehicle In-Transport",2,"Front-to-Front",0,"No",63,"KIA","KIA Optima",4,"4-door sedan, hardtop",2013,"2013",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",12,"12 Clock Point",0,"No or Not Reported",26,"26 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",20,"None Used / Not Applicable",0,"No",20,"Not Deployed",0,"Not Ejected",0,"Ejection Path Not Applicable",1,"Extricated",9,"Unknown (Police Reported)",9,"Not Reported",2,"Test Given",1,"Blood",210,"0.210 % BAC",9,"Unknown",8,"Not Reported",2,"Test Given",1,"Blood",1,"Blood",1,"Blood",402,"BENZOYLECGONINE",407,"COCAINE",410,"Ecgonine",0,"Not Transported",7,"Died at Scene",1,"1",6,"June",2017,"2017",2,"2:00-2:59",42,"42",242,"242",0,"0",0,"0",0,"None",0,"None",0,"None",0,"No",1,"Mexican",1,"White",0,"Occupant of a Motor Vehicle"
"178",4,"Arizona",40382,2,1,1,0,25,7,7,6,"June",14,"2:00pm-2:59pm",4,"4",1,"Rural",1,"Interstate",12,"Motor Vehicle In-Transport",6,"Angle",0,"No",20,"Chevrolet","Chevrolet Suburban (from 2004 on; see 431 for 1950-2003)",15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",2016,"2016",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",12,"12 Clock Point",0,"No or Not Reported",46,"46 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",3,"Shoulder and Lap Belt Used",0,"No",1,"Deployed- Front",0,"Not Ejected",0,"Ejection Path Not Applicable",1,"Extricated",0,"No (Alcohol Not Involved)",9,"Not Reported",2,"Test Given",1,"Blood",160,"0.160 % BAC",0,"No (drugs not involved)",8,"Not Reported",2,"Test Given",1,"Blood",0,"Test Not Given",0,"Test Not Given",695,"""Cannabinoid, Type Unknown""",0,"Test Not Given",0,"Test Not Given",1,"EMS Air",0,"Not Applicable",7,"7",6,"June",2017,"2017",15,"15:00-15:59",22,"22",1522,"1522",1,"1",18,"18",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",1,"White",0,"Occupant of a Motor Vehicle"
"179",4,"Arizona",40393,1,1,1,0,13,17,17,6,"June",22,"10:00pm-10:59pm",59,"59",2,"Urban",1,"Interstate",24,"Guardrail Face",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",12,"Ford","Ford Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport",14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",1996,"1996",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",1,"Rollover, Tripped by Object/Vehicle",98,"Not Reported",0,"No or Not Reported",48,"48 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",99,"Unknown",0,"No",99,"Deployment Unknown",1,"Totally Ejected",9,"Ejection Path Unknown",0,"Not Extricated or Not Applicable",9,"Unknown (Police Reported)",9,"Not Reported",2,"Test Given",1,"Blood",320,"0.320 % BAC",9,"Unknown",8,"Not Reported",2,"Test Given",1,"Blood",0,"Test Not Given",0,"Test Not Given",1,"Tested, No Drugs Found/Negative",0,"Test Not Given",0,"Test Not Given",0,"Not Transported",7,"Died at Scene",17,"17",6,"June",2017,"2017",22,"22:00-22:59",59,"59",2259,"2259",0,"0",0,"0",0,"None",0,"None",0,"None",0,"No",1,"Mexican",1,"White",0,"Occupant of a Motor Vehicle"
"180",4,"Arizona",40453,5,1,1,0,25,4,4,7,"July",14,"2:00pm-2:59pm",45,"45",1,"Rural",1,"Interstate",41,"Shrubbery",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",20,"Chevrolet","Chevrolet TrailBlazer (2003 on; for 2002 model, see 401)",14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",2006,"2006",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",98,"Not Reported",0,"No or Not Reported",76,"76 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",0,"No Apparent Injury (O)",11,"Front Seat, Left Side",99,"Unknown",0,"No",99,"Deployment Unknown",0,"Not Ejected",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",1,"Yes (Alcohol Involved)",9,"Not Reported",2,"Test Given",1,"Blood",174,"0.174 % BAC",0,"No (drugs not involved)",8,"Not Reported",2,"Test Given",1,"Blood",0,"Test Not Given",0,"Test Not Given",1,"Tested, No Drugs Found/Negative",0,"Test Not Given",0,"Test Not Given",0,"Not Transported",0,"Not Applicable",88,"Not Applicable (Non-Fatal)",88,"Not Applicable (Non-Fatal)",8888,"Not Applicable (Non-fatal)",88,"Not Applicable (Non-fatal)",88,"Not Applicable (Non-fatal)",8888,"Not Applicable (Non-fatal)",999,"Unknown",99,"Unknown",0,"None",0,"None",0,"None",8,"Not Applicable (not a fatality)",0,"Not A Fatality (not Applicable)",0,"Not a Fatality (not Applicable)",0,"Occupant of a Motor Vehicle"
"181",4,"Arizona",40465,2,1,1,0,15,10,10,7,"July",3,"3:00am-3:59am",38,"38",1,"Rural",1,"Interstate",12,"Motor Vehicle In-Transport",2,"Front-to-Front",0,"No",12,"Ford","Ford Escape",14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",2010,"2010",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",12,"12 Clock Point",0,"No or Not Reported",32,"32 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",20,"None Used / Not Applicable",0,"No",8,"Deployed- Combination",0,"Not Ejected",0,"Ejection Path Not Applicable",1,"Extricated",9,"Unknown (Police Reported)",9,"Not Reported",2,"Test Given",1,"Blood",207,"0.207 % BAC",9,"Unknown",8,"Not Reported",2,"Test Given",1,"Blood",1,"Blood",1,"Blood",300,"ALPRAZOLAM",605,"Tetrahydrocannabinols (THC)",695,"""Cannabinoid, Type Unknown""",0,"Not Transported",7,"Died at Scene",10,"10",7,"July",2017,"2017",3,"3:00-3:59",38,"38",338,"338",0,"0",0,"0",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",1,"White",0,"Occupant of a Motor Vehicle"
"182",4,"Arizona",40467,2,1,1,0,13,12,12,7,"July",2,"2:00am-2:59am",0,"0",2,"Urban",1,"Interstate",12,"Motor Vehicle In-Transport",1,"Front-to-Rear",0,"No",7,"Dodge","Dodge Ram Pickup",34,"Light Pickup",2014,"2014",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",12,"12 Clock Point",0,"No or Not Reported",22,"22 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",20,"None Used / Not Applicable",0,"No",20,"Not Deployed",0,"Not Ejected",0,"Ejection Path Not Applicable",1,"Extricated",0,"No (Alcohol Not Involved)",9,"Not Reported",2,"Test Given",1,"Blood",70,"0.070 % BAC",0,"No (drugs not involved)",8,"Not Reported",2,"Test Given",1,"Blood",0,"Test Not Given",0,"Test Not Given",1,"Tested, No Drugs Found/Negative",0,"Test Not Given",0,"Test Not Given",0,"Not Transported",7,"Died at Scene",12,"12",7,"July",2017,"2017",2,"2:00-2:59",20,"20",220,"220",0,"0",20,"20",0,"None",0,"None",0,"None",0,"No",1,"Mexican",1,"White",0,"Occupant of a Motor Vehicle"
"183",4,"Arizona",40506,1,1,1,0,13,31,31,7,"July",14,"2:00pm-2:59pm",48,"48",2,"Urban",1,"Interstate",14,"Parked Motor Vehicle",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",55,"Hyundai","Hyundai Elantra",4,"4-door sedan, hardtop",2015,"2015",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",12,"12 Clock Point",0,"No or Not Reported",31,"31 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",3,"Shoulder and Lap Belt Used",0,"No",1,"Deployed- Front",0,"Not Ejected",0,"Ejection Path Not Applicable",1,"Extricated",9,"Unknown (Police Reported)",9,"Not Reported",2,"Test Given",1,"Blood",220,"0.220 % BAC",9,"Unknown",8,"Not Reported",2,"Test Given",1,"Blood",0,"Test Not Given",0,"Test Not Given",1,"Tested, No Drugs Found/Negative",0,"Test Not Given",0,"Test Not Given",5,"EMS Ground",0,"Not Applicable",31,"31",7,"July",2017,"2017",15,"15:00-15:59",19,"19",1519,"1519",0,"0",31,"31",0,"None",0,"None",0,"None",0,"No",1,"Mexican",1,"White",0,"Occupant of a Motor Vehicle"
"184",4,"Arizona",40531,2,1,1,0,5,18,18,8,"August",4,"4:00am-4:59am",15,"15",1,"Rural",1,"Interstate",12,"Motor Vehicle In-Transport",2,"Front-to-Front",0,"No",2,"Jeep / Kaiser-Jeep / Willys- Jeep","Jeep / Kaiser-Jeep / Willys- Jeep Cherokee (1984-on) (For Grand Cherokee for 2014 on use 02-422.)",14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",2004,"2004",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",1,"Rollover, Tripped by Object/Vehicle",12,"12 Clock Point",0,"No or Not Reported",19,"19 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",2,"Suspected Minor Injury (B)",11,"Front Seat, Left Side",3,"Shoulder and Lap Belt Used",0,"No",9,"Deployment- Unknown Location",0,"Not Ejected",0,"Ejection Path Not Applicable",1,"Extricated",1,"Yes (Alcohol Involved)",1,"Evidential Test (breath, blood, urine)",2,"Test Given",1,"Blood",83,"0.083 % BAC",1,"Yes (drugs involved)",8,"Not Reported",2,"Test Given",1,"Blood",0,"Test Not Given",0,"Test Not Given",695,"""Cannabinoid, Type Unknown""",0,"Test Not Given",0,"Test Not Given",5,"EMS Ground",0,"Not Applicable",88,"Not Applicable (Non-Fatal)",88,"Not Applicable (Non-Fatal)",8888,"Not Applicable (Non-fatal)",88,"Not Applicable (Non-fatal)",88,"Not Applicable (Non-fatal)",8888,"Not Applicable (Non-fatal)",999,"Unknown",99,"Unknown",0,"None",0,"None",0,"None",8,"Not Applicable (not a fatality)",0,"Not A Fatality (not Applicable)",0,"Not a Fatality (not Applicable)",0,"Occupant of a Motor Vehicle"
"185",4,"Arizona",40572,2,1,1,0,19,21,21,8,"August",1,"1:00am-1:59am",55,"55",1,"Rural",1,"Interstate",12,"Motor Vehicle In-Transport",2,"Front-to-Front",0,"No",12,"Ford","Ford F-Series pickup",34,"Light Pickup",2005,"2005",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",1,"Rollover, Tripped by Object/Vehicle",12,"12 Clock Point",0,"No or Not Reported",36,"36 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",20,"None Used / Not Applicable",0,"No",20,"Not Deployed",0,"Not Ejected",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",9,"Unknown (Police Reported)",9,"Not Reported",2,"Test Given",1,"Blood",153,"0.153 % BAC",9,"Unknown",8,"Not Reported",2,"Test Given",1,"Blood",0,"Test Not Given",0,"Test Not Given",1,"Tested, No Drugs Found/Negative",0,"Test Not Given",0,"Test Not Given",0,"Not Transported",7,"Died at Scene",21,"21",8,"August",2017,"2017",2,"2:00-2:59",12,"12",212,"212",0,"0",17,"17",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",1,"White",0,"Occupant of a Motor Vehicle"
"186",4,"Arizona",40600,1,1,2,0,25,20,20,9,"September",19,"7:00pm-7:59pm",4,"4",1,"Rural",1,"Interstate",1,"Rollover/Overturn",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",49,"Toyota","Toyota 4-Runner",14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",2002,"2002",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",1,"Rollover, Tripped by Object/Vehicle",0,"Non-Collision",0,"No or Not Reported",24,"24 Years",1,"Male",9,"Unknown Occupant Type in a Motor Vehicle In- Transport",4,"Fatal Injury (K)",99,"Unknown",20,"None Used / Not Applicable",0,"No",20,"Not Deployed",0,"Not Ejected",0,"Ejection Path Not Applicable",1,"Extricated",8,"Not Reported",9,"Not Reported",2,"Test Given",1,"Blood",152,"0.152 % BAC",8,"Not Reported",8,"Not Reported",2,"Test Given",1,"Blood",0,"Test Not Given",0,"Test Not Given",996,"Other Drug",0,"Test Not Given",0,"Test Not Given",0,"Not Transported",7,"Died at Scene",20,"20",9,"September",2017,"2017",19,"19:00-19:59",4,"4",1904,"1904",0,"0",0,"0",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",1,"White",0,"Occupant of a Motor Vehicle"
"187",4,"Arizona",40610,2,2,1,0,25,29,29,9,"September",21,"9:00pm-9:59pm",50,"50",1,"Rural",1,"Interstate",12,"Motor Vehicle In-Transport",1,"Front-to-Rear",0,"No",12,"Ford","Ford Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport",14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",1999,"1999",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",1,"Rollover, Tripped by Object/Vehicle",6,"6 Clock Point",0,"No or Not Reported",44,"44 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",2,"Lap Belt Only Used",1,"Yes",2,"Deployed- Side (door, seatback)",2,"Partially Ejected",2,"Through Side Window",0,"Not Extricated or Not Applicable",9,"Unknown (Police Reported)",9,"Not Reported",2,"Test Given",1,"Blood",27,"0.027 % BAC",9,"Unknown",8,"Not Reported",2,"Test Given",1,"Blood",0,"Test Not Given",0,"Test Not Given",1,"Tested, No Drugs Found/Negative",0,"Test Not Given",0,"Test Not Given",0,"Not Transported",7,"Died at Scene",29,"29",9,"September",2017,"2017",21,"21:00-21:59",50,"50",2150,"2150",0,"0",0,"0",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",3,"American Indian (includes Alaska Native)",0,"Occupant of a Motor Vehicle"
"188",4,"Arizona",40682,1,1,1,0,13,8,8,10,"October",5,"5:00am-5:59am",33,"33",2,"Urban",1,"Interstate",25,"Concrete Traffic Barrier",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",12,"Ford","Ford Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport",14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",2003,"2003",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",82,"Right-Front Side",0,"No or Not Reported",24,"24 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",0,"No Apparent Injury (O)",11,"Front Seat, Left Side",20,"None Used / Not Applicable",0,"No",20,"Not Deployed",0,"Not Ejected",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",1,"Yes (Alcohol Involved)",1,"Evidential Test (breath, blood, urine)",2,"Test Given",1,"Blood",49,"0.049 % BAC",0,"No (drugs not involved)",8,"Not Reported",9,"Unknown if Tested",9,"Unknown if Tested",0,"Test Not Given",0,"Test Not Given",999,"Unknown if Tested",0,"Test Not Given",0,"Test Not Given",0,"Not Transported",0,"Not Applicable",88,"Not Applicable (Non-Fatal)",88,"Not Applicable (Non-Fatal)",8888,"Not Applicable (Non-fatal)",88,"Not Applicable (Non-fatal)",88,"Not Applicable (Non-fatal)",8888,"Not Applicable (Non-fatal)",999,"Unknown",99,"Unknown",0,"None",0,"None",0,"None",8,"Not Applicable (not a fatality)",0,"Not A Fatality (not Applicable)",0,"Not a Fatality (not Applicable)",0,"Occupant of a Motor Vehicle"
"189",4,"Arizona",40691,2,1,1,0,13,15,15,10,"October",20,"8:00pm-8:59pm",17,"17",2,"Urban",1,"Interstate",1,"Rollover/Overturn",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",72,"Harley-Davidson","Harley-Davidson 750cc or greater",80,"Two Wheel Motorcycle (excluding motor scooters)",2014,"2014",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",0,"No Rollover",0,"Non-Collision",0,"No or Not Reported",46,"46 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",17,"No Helmet",0,"No",20,"Not Deployed",8,"Not Applicable",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",9,"Unknown (Police Reported)",9,"Not Reported",2,"Test Given",1,"Blood",80,"0.080 % BAC",9,"Unknown",8,"Not Reported",2,"Test Given",1,"Blood",1,"Blood",1,"Blood",348,"Midazolam",402,"BENZOYLECGONINE",410,"Ecgonine",5,"EMS Ground",0,"Not Applicable",15,"15",10,"October",2017,"2017",21,"21:00-21:59",16,"16",2116,"2116",0,"0",59,"59",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",2,"Black",0,"Occupant of a Motor Vehicle"
"190",4,"Arizona",40699,2,2,1,0,5,21,21,10,"October",7,"7:00am-7:59am",59,"59",1,"Rural",1,"Interstate",12,"Motor Vehicle In-Transport",1,"Front-to-Rear",0,"No",37,"Honda","Honda Odyssey",20,"Minivan (Chrysler Town and Country, Caravan, Grand Caravan, Voyager, Voyager, Honda-Odyssey, ...)",2004,"2004",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",1,"Rollover, Tripped by Object/Vehicle",12,"12 Clock Point",0,"No or Not Reported",35,"35 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",20,"None Used / Not Applicable",0,"No",20,"Not Deployed",1,"Totally Ejected",9,"Ejection Path Unknown",0,"Not Extricated or Not Applicable",1,"Yes (Alcohol Involved)",1,"Evidential Test (breath, blood, urine)",2,"Test Given",1,"Blood",73,"0.073 % BAC",0,"No (drugs not involved)",1,"Evidential Test (Blood, Urine)",2,"Test Given",1,"Blood",0,"Test Not Given",0,"Test Not Given",1,"Tested, No Drugs Found/Negative",0,"Test Not Given",0,"Test Not Given",0,"Not Transported",7,"Died at Scene",21,"21",10,"October",2017,"2017",8,"8:00-8:59",10,"10",810,"810",0,"0",11,"11",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",3,"American Indian (includes Alaska Native)",0,"Occupant of a Motor Vehicle"
"191",4,"Arizona",40825,1,1,1,0,13,17,17,12,"December",3,"3:00am-3:59am",11,"11",2,"Urban",1,"Interstate",1,"Rollover/Overturn",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",30,"Volkswagen","Volkswagen Golf/Cabriolet/Cabrio/GTI/ GLI",3,"3-door/2-door hatchback",2003,"2003",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",1,"Rollover, Tripped by Object/Vehicle",0,"Non-Collision",0,"No or Not Reported",24,"24 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",20,"None Used / Not Applicable",0,"No",20,"Not Deployed",1,"Totally Ejected",9,"Ejection Path Unknown",0,"Not Extricated or Not Applicable",9,"Unknown (Police Reported)",9,"Not Reported",2,"Test Given",1,"Blood",230,"0.230 % BAC",9,"Unknown",8,"Not Reported",2,"Test Given",1,"Blood",1,"Blood",1,"Blood",402,"BENZOYLECGONINE",407,"COCAINE",410,"Ecgonine",5,"EMS Ground",0,"Not Applicable",17,"17",12,"December",2017,"2017",3,"3:00-3:59",47,"47",347,"347",0,"0",36,"36",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",1,"White",0,"Occupant of a Motor Vehicle"
"192",4,"Arizona",40827,2,1,1,0,1,19,19,12,"December",16,"4:00pm-4:59pm",21,"21",1,"Rural",1,"Interstate",12,"Motor Vehicle In-Transport",1,"Front-to-Rear",1,"Yes",20,"Chevrolet","Chevrolet Cruze",4,"4-door sedan, hardtop",2016,"2016",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",1,"Rollover, Tripped by Object/Vehicle",12,"12 Clock Point",0,"No or Not Reported",27,"27 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",2,"Suspected Minor Injury (B)",11,"Front Seat, Left Side",20,"None Used / Not Applicable",0,"No",9,"Deployment- Unknown Location",1,"Totally Ejected",9,"Ejection Path Unknown",0,"Not Extricated or Not Applicable",1,"Yes (Alcohol Involved)",9,"Not Reported",2,"Test Given",1,"Blood",120,"0.120 % BAC",0,"No (drugs not involved)",8,"Not Reported",0,"Test Not Given",0,"Test Not Given",0,"Test Not Given",0,"Test Not Given",0,"Test Not Given",0,"Test Not Given",0,"Test Not Given",1,"EMS Air",0,"Not Applicable",88,"Not Applicable (Non-Fatal)",88,"Not Applicable (Non-Fatal)",8888,"Not Applicable (Non-fatal)",88,"Not Applicable (Non-fatal)",88,"Not Applicable (Non-fatal)",8888,"Not Applicable (Non-fatal)",999,"Unknown",99,"Unknown",0,"None",0,"None",0,"None",8,"Not Applicable (not a fatality)",0,"Not A Fatality (not Applicable)",0,"Not a Fatality (not Applicable)",0,"Occupant of a Motor Vehicle"
"193",4,"Arizona",40842,1,1,1,0,19,30,30,12,"December",0,"0:00am-0:59am",22,"22",2,"Urban",1,"Interstate",1,"Rollover/Overturn",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",35,"Datsun/Nissan","Datsun/Nissan 810/Maxima",4,"4-door sedan, hardtop",2000,"2000",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",1,"Rollover, Tripped by Object/Vehicle",0,"Non-Collision",0,"No or Not Reported",26,"26 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",3,"Shoulder and Lap Belt Used",0,"No",20,"Not Deployed",0,"Not Ejected",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",1,"Yes (Alcohol Involved)",9,"Not Reported",2,"Test Given",1,"Blood",196,"0.196 % BAC",0,"No (drugs not involved)",8,"Not Reported",2,"Test Given",1,"Blood",0,"Test Not Given",0,"Test Not Given",1,"Tested, No Drugs Found/Negative",0,"Test Not Given",0,"Test Not Given",5,"EMS Ground",0,"Not Applicable",30,"30",12,"December",2017,"2017",1,"1:00-1:59",32,"32",132,"132",1,"1",10,"10",0,"None",0,"None",0,"None",0,"No",1,"Mexican",1,"White",0,"Occupant of a Motor Vehicle"
"194",6,"California",60048,1,1,1,0,71,27,27,1,"January",3,"3:00am-3:59am",15,"15",1,"Rural",1,"Interstate",21,"Bridge Pier or Support",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",35,"Datsun/Nissan","Datsun/Nissan Altima",4,"4-door sedan, hardtop",2016,"2016",0,"No Trailing Units",0,"No Special Use",0,"Not Applicable",1,"Rollover, Tripped by Object/Vehicle",98,"Not Reported",0,"No or Not Reported",40,"40 Years",1,"Male",1,"Driver of a Motor Vehicle In-Transport",4,"Fatal Injury (K)",11,"Front Seat, Left Side",20,"None Used / Not Applicable",0,"No",8,"Deployed- Combination",0,"Not Ejected",0,"Ejection Path Not Applicable",1,"Extricated",9,"Unknown (Police Reported)",9,"Not Reported",2,"Test Given",1,"Blood",60,"0.060 % BAC",9,"Unknown",8,"Not Reported",2,"Test Given",1,"Blood",1,"Blood",0,"Test Not Given",401,"AMPHETAMINE",417,"METHAMPHETAMINE",0,"Test Not Given",5,"EMS Ground",0,"Not Applicable",27,"27",1,"January",2017,"2017",5,"5:00-5:59",27,"27",527,"527",2,"2",12,"12",0,"None",0,"None",0,"None",0,"No",1,"Mexican",1,"White",0,"Occupant of a Motor Vehicle"
"195",6,"California",60066,1,0,1,1,37,15,15,1,"January",5,"5:00am-5:59am",55,"55",2,"Urban",1,"Interstate",8,"Pedestrian",0,"Not a Collision with Motor Vehicle In-Transport",0,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,"26 Years",1,"Male",5,"Pedestrian",4,"Fatal Injury (K)",0,"Not a Motor Vehicle Occupant",96,"Not a Motor Vehicle Occupant",8,"Not a Motor Vehicle Occupant",97,"Not a Motor Vehicle Occupant",8,"Not Applicable",0,"Ejection Path Not Applicable",0,"Not Extricated or Not Applicable",1,"Yes (Alcohol Involved)",1,"Evidential Test (breath, blood, urine)",2,"Test Given",1,"Blood",50,"0.050 % BAC",0,"No (drugs not involved)",8,"Not Reported",2,"Test Given",1,"Blood",0,"Test Not Given",0,"Test Not Given",1,"Tested, No Drugs Found/Negative",0,"Test Not Given",0,"Test Not Given",5,"EMS Ground",0,"Not Applicable",15,"15",1,"January",2017,"2017",13,"13:00-13:59",10,"10",1310,"1310",7,"7",15,"15",0,"None",0,"None",0,"None",0,"No",7,"Non-Hispanic",1,"White",13,"Not at Intersection - On Roadway, Crosswalk Availability Unknown"
